,original_review,original_reply,rating,gpt_review,gpt_reply,sentiment,score
39,양도많고 맛잇어요. 묵사발도 너무 맛있어요. 시원하고 새콤한게 입맛이 돌아요.,이렇게 리뷰 남겨주시니 너무 행복해요 맛있는 메뉴를 넉넉하게 먹을 수 있는 것보다 큰 행복은 없는 것 같아요! 저만 그런 걸 수도 있습니다 소곤소곤 언제 찾아 주셔도 항상 맛있는 메뉴를 드실 수 있도록 늘 최선을 다하겠습니다! 지금보다 더 발전하는 매장이 되기 위해 오늘도 힘내보겠습니다! 너무나 감사합니다 ,5, 맛이 별로였어요. 식감도 좋지 않았어요. ,맛과 식감에 아쉬움을 느끼셨다니 매우 유감입니다. 계속해서 향상된 맛과 품질을 제공할 수 있도록 노력하겠습니다.,부정,0.9345160126686096
40,"양, 맛, 가격, 배달 모두 좋습니다. 묵사발도 시원하고 맛있었어요! 감사합니다.","저희 매장에서 주문해 주시고 리뷰 남겨 주셔서 정말로 감사드립니다 이렇게 좋은 리뷰들 읽고 있으면, 그 누구도 부럽지 않아요 오늘 좀 많이 보람차고 뿌듯하네요 좋은 기분으로 일하게 해 주셔서 감사해요! 앞으로도 행복한 하루 보내시길 바랄게요~ ",5,양이 너무 적었어요. 빵 하나 먹을 만큼도 아니었어요. 맛도 별로였고.,죄송합니다. 양이 적어서 불편하셨을 것 같습니다. 앞으로는 양을 충분히 보장하도록 노력하겠습니다.,부정,0.9127978086471558
41,잘받았습니다 감사합니다,"고객님에게 맛있는 시간을 제공해드린 것 같아 기분이 뿌듯하네요 고객님의 소중한 시간에 저희가 함께 할 수 있어서 영광입니다 행복과 즐거움이 전달되길 간절하게 바라며, 오늘도 내일도 끊임없이 노력하겠습니다 언제 어디 서든 기분 좋은 일들만 가득하시길 바라요! ",5,맛도 없어요. 너무 싱겁고 맵지도 않았어요. 완전 실망했어요.,맛에 실망하셨다니 저도 매우 안타깝습니다. 다음번에는 개선된 맛을 제공할 수 있도록 노력하겠습니다.,부정,0.922516942024231
42,새벽에 너무 배고파 주문했는데 양도 착하고 배달 속도는 미춌오요! 잘 먹었습니다!,즐거운 순간을 저희와 함께해주셔서 감사합니다 믿고 찾아 주셔서 진심으로 감사드립니다 고객님의 신뢰에 항상 보답하는 매장이 되기 위해서 끊임없이 노력하겠습니다! 저희 매장 다시 와주실꺼죠? 언제든 신호만 주시면 바로 달려가도록 하겠습니다! 다음에 또 만나요! ,5,고기도 질긴데 맛도 없어요. 이 가격에 이런 음식을 먹다니 너무 속상해요.,고기의 질과 맛에 대해 매우 속상하시다니 저도 매우 안타깝습니다. 보다 향상된 맛으로 고기를 제공할 수 있도록 노력하겠습니다.,부정,0.9233241677284241
43,새벽에 시켰는데 배달도 빠르고 일단 여기 고기가 찐.맛집이네요 너무 맛있음 삼겹살 첫입에 OMG 레전드," 귀한 발걸음 감사합니다! 주문 하신 메뉴 아낌없이 칭찬해 주셔서 기분이 좋습니다 저희 매장은 맛과 양, 서비스 등 모든 면에서 최고가 되기 위해 항상 최선을 다하고 있습니다! 또다시 저희 매장이 생각나실 때 만날 수 있길 바라고 있을게요~ ",5,배달이 너무 늦게 왔어요. 기다리는 동안 배고프서 이제야 먹을 수 있게 됐는데 맛이 너무 없어요.,배달이 늦어서 정말 죄송합니다. 앞으로 신속한 배달을 위해 더욱 노력하겠습니다.,부정,0.93267422914505
44,맛있게 잘먹었습니다 배달도 빨리오고 좋네요 감사합니다," 고객님에게 맛있는 시간을 제공해드린 것 같아 기분이 뿌듯하네요 오늘 뭐먹지? 라는 고민 끝에 큰 결심을 하시고, 저희 매장을 찾아주셔서 대단히 감사합니다 가장 중요한 문제에서 가장 정확한 답이 될 수 있도록, 끊임없이 노력하는 매장이 되겠습니다 언제든 신호만 주시면 바로 달려가겠습니다! 또 만나요! ",5,주문한 음식이 없어요. 전화했더니 저희 주문을 못찾겠다고 하더라고요. 너무 화가 나요.,주문이 제대로 처리되지 않아서 깊이 사과드립니다. 이러한 일이 다시 일어나지 않도록 조치하겠습니다.,부정,0.9058372974395752
45,이게뭐야 너무 맛있어서 충격이예요 고기 엄청 넉넉하고맛있어요,"안녕하세요 nh 님 ~ 수 많은 매장들을 헤치고 와주셔서 감사합니다 맛집 랭킹에 올라가자고 다짐하고 있었는데, 칭찬해 주시니 눈물이 나네요.뭔가 한 걸음 더 나아간 기분입니다 항상 가장 기본이 되는 맛 을 만족시켜 드릴 수 있는 매장이 되겠습니다! 소중한 리뷰에 제가 느낀 이 행복만큼, 고객님도 항상 행복하시길 바라요 ",5,맛도 없고 가격도 비싸요. 절대로 다시 시키지 않을 거에요.,맛과 가격에 대해 불만을 가지셨다니 정말 죄송합니다. 보다 만족스러운 맛과 합리적인 가격을 제공할 수 있도록 노력하겠습니다.,부정,0.9125801920890808
46,양이 많고 너무 맛있어요 , 리뷰 남겨 주셔서 정말 감사합니다 푸짐하다고 해주시니 저희 행복감도 푸짐해지는 것 같습니다 언제든지 주문을 해주셔도 든든하고 맛있는 메뉴를 제공해드릴 수 있도록 하겠습니다! 중독성 강한 저희 메뉴가 생각나실 때 다시 뵙길 바라요! ,5,음식이 너무 맵고 기름지네요. 입맛에 맞지 않아서 아쉬웠어요.,매운맛과 기름지음에 대해 아쉬워하셨다니 저도 매우 안타깝습니다. 보다 좋은 맛과 건강한 요리를 제공할 수 있도록 노력하겠습니다.,부정,0.9155184626579285
47,처음 시켜봤는데 너무 맛있네요 ! 앞으로 여기서만 시켜먹을것같아요 !,안녕하세요 ! 맛있는 순간을 함께해 주셔서 감사할 따름입니다 저희 매장을 처음 방문해 주시다니~ 맛있는 메뉴들과 즐거운 시간 보내셨을까요~? 혹시나 필요하신 게 있다면 언제든 편하게 말씀 주세요! 저희 메뉴를 드시는 그 순간만큼은 최고로 즐거운 시간이 되실 수 있도록 최선을 다하겠습니다! 오늘 하루 화이팅 있게 마무리하시길 바라요! ,5,맛이 전혀 없었어요. 소금도 안 먹은 듯한 식감이었어요. 정말 실망스러워요.,맛에 대한 실망을 해서 정말 죄송합니다. 앞으로는 보다 맛있는 음식을 제공할 수 있도록 노력하겠습니다.,부정,0.9291772842407227
48,늦은시간까지 배달해주는 맛집입니다 빠른배달과 맛도 최고 넘 좋아요,"주문 할 때마다 더 맛있는 순간을 제공하고자 노력하는 매장입니다. 칭찬 감사합니다! 맛 없으면 아예 안 드리려고 하고 있어요 사실 메뉴 시키실 때 많이 고민하셨을텐데 정말 기대 하시고 원하시는 맛 드리고 싶어서요 드리고 칭찬 받으면 뿌듯함이 2배랄까요.? 다음에 또 뵈었으면 하는 마음을 남기며, 이만 버닝 하러 가보도록 하겠습니다.총총 ",5,배달 기사님이 불친절해서 실망했어요. 음식도 별로였는데 기대한 만큼이 아니었어요.,서비스에 대해 불만족하셨다니 저도 매우 안타깝습니다. 더 높은 수준의 서비스를 제공하도록 노력하겠습니다.,부정,0.9386186003684998
49,넘 맛있어요! 사장님 리뷰 댓글 보면서 음식에 진심인 마음이 느껴져 주문했는데 역시 맛있네요! 번창하세요!,"정성 가득한 리뷰 작성해주셔서 감사합니다 늘 최선을 다해서 조리하고 있지만, 이렇게 맛있게 드셔 주셨다고 해주시는 리뷰 보면 정말 마음이 따듯해지는거 같습니다 믿어주신 만큼 더 맛있게 드릴 수 있게 더 노력해야겠어요! 항상 같은 만족감 드릴 수 있도록 언제나 최선을 다해 운영 하겠습니다! ",5,가격이 비싸서 이 정도 음식을 받다니 너무 황당해요. 이 가격에는 훨씬 좋은 품질의 음식을 먹을 수 있을 거에요.,가격에 대한 불만을 가지셨다니 정말 죄송합니다. 더 합리적인 가격과 고객들이 만족할 수 있는 품질의 음식을 제공하겠습니다.,부정,0.8686034083366394
50,너무 맛있게 잘먹었습니다. 감사합니다 ,저희 매장 찾아주셔서 감사의 말씀 드립니다 준비한 저희 메뉴가 고객님의 입맛에는 맞을까 항상 걱정하면서.어떻게 하면 더 맛있게 드릴 수 있을까 항상 고민하고 연구합니다! 소중한 리뷰 너무나도 감사드려요 계속 고객님의 마음속에 깊이 남아 있고 싶습니다~ 계속 잘 해서 고객님의 별들 다 가지고 갈 거에요 ,5,너무 맛없고 실망스러웠어요. 전혀 기대한 만큼 맛있지 않았어요. 고기도 맛이 없었어요.,너무 맛없고 실망스러워서 정말 죄송해요. 우리 음식점의 맛에 대해 실망을 드린 것 같아서 저도 매우 아쉽습니다.,부정,0.9344052076339722
51,맛있게 잘 먹었습니다~ 사장님,"행복한 시간 되셨을까요? 사진도 이렇게 꼼꼼히 챙겨주시고 따뜻한 말도 아끼지 않으시구 오늘도 고객님의 따뜻한 응원 덕분에 화이팅 넘치는 시작 해봅니다! 고객님, 항상 행복 가득한 날 되시길 진심으로 기원합니다 ",5,양이 아쉬웠고 맛도 그렇게 좋지 않았어요. 다른 음식점을 찾아봐야 할 것 같아요. 서비스도 별로였어요.,양과 맛에 대해 아쉬움을 느끼셨다니 정말 죄송해요. 더 좋은 음식점을 찾으시는 것도 좋은 선택일 것 같아요.,부정,0.9404228925704956
52,급하게 먹느라 사진을 못찍었네용 너무 맛있어용,"즐거운 순간을 공유해주셔서 몸 둘 바를 모르겠어요. 맛있게 드셔 주셔서 감사합니다 정말 좋아해 주시니 기분이 더 좋은 거 같아요 다음에도 이번과 같은 경험만 드릴 수 있도록 최선을 다 하겠습니다! 소중한 시간에 저희 매장 이용해주셔서 너무 감사드리고, 좋은 하루 되세요! ",5,전체적으로 별로였어요. 맛도 없고 양도 적었어요. 이 가격에 이런 음식을 먹는 것은 실망스러웠어요.,저희 음식이 많이 부족했던 모양이네요. 실망스러우셨을 텐데 죄송합니다. 다음 번에는 반드시 향상되도록 노력하겠습니다.,부정,0.941761314868927
53,항상 늦은시간 배달 감사합니다 맛도 좋고 양도 넉넉하고 좋아요,"맛있는 순간을 저희와 늘 함께해 주셔서 감사할 따름입니다 언제나 칭찬 보따리 한가득 갖고 와 주셔서 감사해요~ 저희라고 늘 잘 하는 건 아닐 텐데 이런 과분한 믿음 주셔서 너무 감사해요 이 믿음 배신하지 않도록, 항상 좋은 재료만 쓰고, 청결하게 매장 관리하고, 무엇보다 친절히 응대하겠습니다 항상 즐거운 시간을 제공해 드릴 수 있도록 최선을 다하겠습니다! ",5,음식이 기대한 만큼 맛있지 않았어요. 특별한 맛이 없어서 아쉬웠어요. 서비스도 별로였어요.,맛이 없어서 실망을 드린 것 같아 저도 매우 아쉬워요. 서비스도 개선해야 할 점이 있다면 언제든 말씀해주세요.,부정,0.936115026473999
54,맛있게 잘먹었습니다 배달도 빨리오고 좋네요 감사합니다,"저희 매장에 귀한 발걸음을 해주셔서 영광입니다 고객님의 소중한 메뉴, 기다리는 그 시간을 생각하면 저희가 늦게 배송할 이유가 하나도 없죠~! 빠르게 전달되었으면 하는 이 마음 가득 담아서 빠른 배송을 목표로 열심히 하고 있습니다 다시 주문 주셔도 방심하지 않고 지금과 같은 자세로 대기하고 있을게요 그때까지 건강 유념하시길 바라요! ",5,맛에 큰 기대를 하지 않아서 그런지 별로였어요. 고기도 맛이 없었고 양도 적었어요. 실망스러웠어요.,맛에 실망했다는 걸 들어서 매우 유감이에요. 저희 고기의 퀄리티를 개선하여 다음 번에는 만족스러운 맛을 느낄 수 있기를 바랄게요.,부정,0.9418542385101318
55,저번에 주문했는데 맛있어서 또 주문했어요,늘 최고의 맛을 제공해 드리고 싶습니다! 와아! 또 와주셨어요! 행복합니다 매번 이렇게 칭찬만 들고 와 주셔서 몸 둘 바를 모르겠어요! 이러다 저 버릇 나빠지는 거 아니에요?! 하지만 그것도 좋을 거 같기도 하고. 그렇다고 방심하면 안 되니까 이제 정신 차릴게요 언제나 행복하시고 마음 따뜻한 하루 보내시길 바랄게요!,5,맛도 별로였고 양도 적어서 실망스러웠어요. 다른 음식점에서 시켜야겠다는 생각이 들더라고요. 서비스도 별로였어요.,맛과 양에 대해 만족스러움을 느끼지 못하셨다니 정말 죄송해요. 다른 음식점에서 마음에 드시는 식사를 하시길 바랄게요.,부정,0.9397115111351013
56,너무 맛있게 잘먹어서 재주문했습니다~또 시켜먹어야지~,"소중한 시간에 저희 매장에서 다시 주문해 주셔서 감사합니다. 언제나 칭찬 보따리 한가득 갖고 와 주셔서 감사해요~ 저희라고 늘 잘 하는 건 아닐 텐데 이런 과분한 믿음 주셔서 너무 감사해요 이 믿음 배신하지 않도록, 항상 좋은 재료만 쓰고, 청결하게 매장 관리하고, 무엇보다 친절히 응대하겠습니다 오늘도 내일도 항상 즐거운 하루 보내시길 바라겠습니다 ",5,맛에 실망했어요. 기대한 만큼의 퀄리티가 아니었고 양도 별로였어요. 전체적으로 아쉬운 경험이었어요.,맛에 실망하셨다니 정말 안타까워요. 제가 개선할 부분이 있다면 꼭 알려주세요. 감사합니다.,부정,0.9475923776626587
57,양도푸짐하고 정말 맛있어요 ,"귀한 리뷰 남겨 주셔서 정말 감사합니다 메뉴를 드시다가 양이 모자라면 저는 항상 속상함 플러스 서운함이더라고요. 언제든지 찾아 주셔도 항상 맛있는 메뉴를 즐겁게 드실 수 있도록 저희가 대기하고 있겠습니다 다음에도 기회가 된다면 저희와 함께 즐거운 시간 보내시길 바라며, 오늘도 행복한 하루 되세요 ",5,음식이 별로였어요. 맛도 기대한 만큼이 아니었고 양도 적었어요. 다른 곳을 찾아봐야 할 것 같아요.,음식이 별로였다는 평이 많아서 매우 유감입니다. 양과 맛을 개선하기 위해 노력하겠습니다.,부정,0.9408273100852966
58,착한가격에 맛도 최고네요!,"고객님에게 맛있는 시간을 제공해드린 것 같아 기분이 뿌듯하네요 고객님의 소중한 시간에 저희 매장이 함께 할 수 있어서 영광입니다 행복과 즐거움이 전달되길 간절하게 바라며 오늘도 내일도, 끊임없이 노력하는 저희 매장이 되겠습니다 다음에 또 뵈었으면 하는 마음을 남기며, 저는 이만 버닝 하러 가보도록 하겠습니다.총총 ",5,맛도 별로였고 양도 적어서 아쉬웠어요. 다른 음식점을 찾아봐야 할 것 같아요. 서비스도 별로였어요.,맛과 양이 부족했다는 점을 꼭 개선하도록 하겠습니다. 다시 방문하시면 훨씬 더 만족스러운 경험을 제공하게 될 거예요.,부정,0.9392123818397522
